-43, 92, 1035
-43, 92, 1035
-62, 67, 1013
-82, 40, 962
-88, 5, 937
-88, 5, 937
-88, -5, 951
-104, 58, 976
-128, 121, 976
-139, 84, 953
-139, 84, 953
-142, 54, 969
-149, -9, 1005
-162, -39, 1064
-187, -48, 1104
-183, -43, 1101
-,-,-
95, -42, 1091
128, -24, 1025
175, -28, 1041
205, -27, 1011
228, -36, 1015
244, -57, 1034
232, -32, 1055
232, -32, 1055
218, 0, 994
204, 8, 987
193, 21, 979
167, 11, 999
167, 11, 999
114, 0, 1006
76, 6, 962
76, 6, 962
62, -13, 939
67, -36, 998
53, 5, 1064
53, 5, 1064
30, 10, 1008
31, -61, 939
48, -56, 946
48, -56, 946
29, -42, 1018
-9, 43, 1055
-51, 73, 1025
-83, 96, 1045
-83, 96, 1045
-112, 68, 1029
-141, 61, 1042
-155, 58, 1001
-151, 64, 955
-149, 72, 960
-149, 72, 960
-154, 46, 976
-157, 63, 942
-139, 68, 979
-124, 66, 1022
-112, 89, 1052
-107, 98, 1080
-,-,-
132, -64, 992
132, -64, 992
197, -59, 1038
218, -30, 1030
202, -43, 1052
179, -1, 1107
204, -53, 1011
203, -61, 939
203, -61, 939
169, -47, 941
137, -67, 968
124, -40, 937
127, -35, 957
102, -69, 962
102, -69, 962
44, -14, 921
0, -19, 966
0, -63, 1052
0, -63, 1052
17, -60, 1043
0, -29, 997
-19, 11, 1003
-34, 6, 1074
-34, 6, 1074
-42, 13, 1122
-39, -9, 1096
-36, 33, 1013
-47, 76, 985
-47, 76, 985
-72, 60, 1048
-74, 33, 1021
-88, 0, 994
-88, 0, 994
-112, -16, 1012
-146, 0, 975
-149, 28, 945
-127, 37, 970
-127, 37, 970
-105, 24, 1007
-110, 29, 1031
-102, 46, 995
-79, 69, 974
-66, 66, 1118
-66, 66, 1118
-55, 13, 1194
-65, -4, 1122
-87, 4, 1072
-93, 6, 1020
-,-,-
53, -16, 1030
101, -60, 1053
143, -61, 1119
163, -52, 1080
168, -48, 1010
168, -52, 1022
168, -52, 1022
188, -74, 1014
183, -29, 998
173, -34, 938
178, 1, 875
178, 1, 875
181, -29, 908
158, -31, 955
136, 1, 943
113, 33, 989
113, 33, 989
112, 32, 998
85, -10, 1011
62, 3, 994
62, 3, 994
37, -24, 1066
9, 32, 1091
21, 17, 1069
21, 17, 1069
-6, -7, 1053
-28, -21, 1035
-48, -5, 1052
-57, 27, 1049
-57, 27, 1049
-53, 44, 1049
-50, 30, 1047
-52, 28, 1046
-64, 21, 1040
-64, 21, 1040
-71, 12, 987
-80, 31, 974
-88, 65, 990
-107, 43, 1020
-107, 43, 1020
-122, 47, 995
-134, 12, 978
-150, 9, 980
-146, -6, 988
-153, -6, 996
-153, -6, 996
-,-,-
17, -73, 1036
37, -61, 1004
101, -131, 1042
138, -129, 984
170, -134, 1042
203, -111, 1087
253, -93, 1068
224, -67, 989
224, -67, 989
198, -66, 1008
191, -51, 1062
195, -49, 1047
159, -15, 964
101, 19, 949
101, 19, 949
51, 13, 1000
37, 4, 1026
17, -34, 1016
17, -34, 1016
-15, -24, 988
-52, 9, 986
-75, 28, 1019
-87, -6, 1061
-87, -6, 1061
-94, -17, 1058
-75, -5, 1034
-67, -12, 998
-54, -10, 978
-62, 26, 961
-62, 26, 961
-96, 25, 981
-126, 30, 968
-130, 16, 969
-138, 55, 953
-138, 55, 953
-152, 66, 1006
-158, 42, 1016
-148, 35, 990
-133, 42, 968
-130, 39, 1038
-130, 39, 1038
-134, -8, 1148
-131, -47, 1187
-112, -53, 1119
-109, -35, 1108
-,-,-
2, -50, 975
18, -61, 1046
54, -92, 1092
106, -114, 990
155, -133, 972
163, -68, 1061
163, -68, 1061
180, -40, 1138
189, -36, 1096
219, -51, 994
229, -39, 972
197, -15, 991
197, -15, 991
161, 9, 958
142, 13, 973
124, -34, 984
103, -15, 933
103, -15, 933
67, -15, 968
48, 16, 1027
37, 49, 1035
13, 56, 1012
13, 56, 1012
-20, 58, 983
-57, 23, 996
-84, 4, 990
-84, 4, 990
-86, 7, 1003
-82, 21, 1041
-91, 10, 1052
-91, 10, 1052
-96, 10, 1030
-86, 21, 1004
-81, 33, 990
-84, 53, 998
-84, 53, 998
-91, 57, 1028
-81, 72, 992
-75, 61, 968
-82, 56, 990
-82, 56, 990
-80, 61, 992
-81, 42, 970
-75, 13, 991
-75, 13, 991
-88, 15, 1009
-108, 5, 1027
-119, -23, 1070
-,-,-
6, -61, 984
6, -61, 984
42, -87, 1026
91, -63, 1042
138, -42, 1046
157, -54, 1088
203, -78, 1065
203, -78, 1065
243, -68, 1043
264, -59, 1043
246, -44, 1017
219, -1, 997
183, 1, 1011
183, 1, 1011
166, -45, 1020
147, -33, 1023
136, -23, 1005
117, -43, 995
94, -53, 959
94, -53, 959
75, -21, 937
43, 2, 969
16, -10, 977
16, -10, 977
1, 18, 947
-20, 6, 991
-19, 0, 1003
-19, 0, 1003
-21, 38, 991
-35, 73, 970
-39, 31, 1046
-39, 31, 1046
-40, 25, 1053
-52, 29, 1035
-70, 27, 1028
-88, 34, 994
-88, 34, 994
-95, 19, 993
-93, 36, 1014
-111, 10, 1061
-133, 2, 1032
-133, 2, 1032
-149, -1, 1008
-164, -2, 1025
-171, -38, 1087
-,-,-
55, -56, 960
131, -100, 1024
158, -94, 1018
220, -66, 1025
220, -66, 1025
296, -40, 1156
352, -57, 1122
375, -48, 1020
365, -45, 923
345, -73, 919
316, -54, 927
316, -54, 927
253, -50, 916
170, -50, 913
111, -69, 986
65, -50, 1063
10, -51, 1102
10, -51, 1102
-68, -30, 1074
-114, -23, 1025
-120, -26, 982
-122, -63, 974
-132, -92, 967
-151, -53, 958
-151, -53, 958
-165, -49, 1049
-149, -41, 1053
-161, -45, 1053
-192, -89, 1081
-184, -31, 1028
-167, -16, 994
-147, 2, 1023
-141, -22, 1082
-136, -65, 1073
-,-,-
102, -98, 1019
148, -81, 1047
207, -82, 1075
273, -102, 988
308, -105, 907
323, -61, 1017
318, -22, 1018
314, 4, 1019
314, 4, 1019
343, -3, 962
331, -9, 979
297, 13, 987
297, 13, 987
230, -2, 990
205, 5, 971
172, -14, 956
172, -14, 955
81, -9, 955
-9, -20, 980
-53, -69, 1007
-65, -53, 1029
-68, -118, 1030
-68, -118, 1030
-64, -70, 1054
-77, -8, 1066
-73, -22, 1064
-67, -66, 1046
-85, -55, 1028
-106, -17, 1032
-127, -7, 1015
-146, -35, 996
-146, -35, 996
-159, -51, 991
-188, -25, 1049
-205, -22, 1074
-211, -15, 1047
-223, -42, 1038
-206, -78, 1060
-,-,-
109, -75, 1091
164, -142, 1040
210, -142, 1084
213, -53, 1048
227, -54, 1075
276, -62, 1058
276, -62, 1058
313, -20, 1103
295, 16, 1028
237, -39, 1008
187, -123, 994
159, -125, 985
129, -126, 982
103, -85, 903
103, -85, 903
63, -99, 907
48, -103, 940
42, -84, 985
27, -105, 1003
27, -105, 1003
-6, -58, 1005
-36, -49, 959
-50, -90, 952
-66, -138, 962
-74, -89, 955
-74, -89, 955
-101, -45, 991
-140, -20, 1034
-179, -74, 1044
-216, -76, 1031
-230, -93, 1014
-245, -115, 1004
-259, -87, 1043
-268, -89, 1060
-269, -83, 1069
-,-,-
144, -95, 949
140, -119, 1034
199, -178, 1056
239, -136, 1025
239, -136, 1025
297, -116, 1033
337, -145, 965
354, -146, 991
353, -126, 943
294, -76, 910
250, -57, 926
216, -60, 972
216, -60, 972
175, -92, 1005
148, -84, 966
84, -63, 955
25, -42, 977
25, -42, 977
-23, -40, 997
-44, -85, 1004
-56, -117, 1007
-110, -96, 1124
-58, -71, 1110
